MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_Naa,Alley_Pave,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NG,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
-0.6470588235294118,0.9999999999999996,1.0,3,0,-0.11111111111111116,0.25,1.0,-1.0,-1.0,3,4,4,4,4,1,-1.0,6,-1.0,-1.0,0,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,3,1.0,3,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,-0.2727272727272727,0.0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.41176470588235303,0.9999999999999996,1.0,0,0,0.11111111111111094,0.75,0.7391304347826093,-1.0,-1.0,3,4,4,4,4,1,-1.0,6,-1.0,-1.0,4,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,-1.0,3,0.6790123456790127,3,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,-0.6363636363636365,0.0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.41176470588235303,0.9999999999999996,1.0,3,0,-0.11111111111111116,0.75,-0.1739130434782652,-1.0,-1.0,3,4,4,4,4,6,-1.0,6,-1.0,-1.0,2,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,2,1.0,-1.0,4,1.0,3,1.0,1.0,2,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,-0.09090909090909105,0.0,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.2941176470588236,0.9999999999999996,1.0,3,0,0.11111111111111094,0.5,1.0,-1.0,-1.0,3,4,4,4,1,5,-1.0,0,-1.0,-1.0,4,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,3,1.0,2,1.0,1.0,2,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,0,-1.0,-0.2727272727272727,0.0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.17647058823529416,0.9999999999999996,1.0,3,0,-0.11111111111111116,-0.25,1.0,-1.0,-1.0,3,4,4,4,4,6,-1.0,6,-1.0,-1.0,0,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,3,1.0,1,-1.0,-1.0,3,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,0.09090909090909083,-0.5,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.6470588235294118,0.9999999999999996,1.0,0,0,-0.11111111111111116,0.75,0.30434782608695343,-1.0,-1.0,3,4,4,4,2,6,-1.0,6,-1.0,-1.0,2,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,2,1.0,3,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,-0.09090909090909105,0.0,False,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.23529411764705888,0.9999999999999996,1.0,0,0,-0.11111111111111116,0.0,1.0,-1.0,-1.0,3,4,2,4,1,0,-1.0,6,-1.0,-1.0,4,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,5,1.0,0,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,-1.0,-0.5,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.5294117647058825,0.9999999999999996,1.0,3,0,0.33333333333333304,0.0,1.0,-1.0,-1.0,2,4,2,4,4,0,-1.0,6,-1.0,-1.0,0,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,2,1.0,-1.0,5,1.0,3,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,0.09090909090909083,0.5,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-1.0,-0.1904761904761907,1.0,0,0,-0.11111111111111116,0.25,1.0,-1.0,-1.0,3,4,4,4,0,1,-1.0,6,-1.0,-1.0,0,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,1,1.0,3,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,0.2727272727272727,0.5,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.6470588235294118,0.9999999999999996,1.0,1,0,0.11111111111111094,0.75,0.0,-1.0,-1.0,3,4,4,4,4,6,-1.0,6,-1.0,-1.0,4,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,2,-0.6049382716049365,3,1.0,1.0,1,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,0.4545454545454546,0.0,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.2941176470588236,0.9999999999999996,1.0,3,0,0.11111111111111094,0.5,1.0,-1.0,-1.0,2,2,4,4,4,6,-1.0,6,-1.0,-1.0,0,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,5,1.0,2,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,0.2727272727272727,-0.5,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.17647058823529393,-0.1904761904761907,0.4592391304347827,3,0,0.11111111111111094,0.0,1.0,-1.0,-1.0,2,4,2,4,0,2,-1.0,6,-1.0,-1.0,0,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,2,0.0,-1.0,3,1.0,0,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,0.8181818181818181,-0.5,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0.17647058823529393,-0.1904761904761907,-0.15291501976284572,3,0,0.5555555555555554,0.0,1.0,-1.0,-1.0,2,4,2,4,1,6,-1.0,6,-1.0,-1.0,0,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,2,1.0,-1.0,5,1.0,0,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,-0.2727272727272727,-1.0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.3529411764705883,0.9999999999999996,1.0,3,0,0.33333333333333304,0.0,1.0,-1.0,-1.0,3,2,4,4,4,5,-1.0,6,-1.0,-1.0,2,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,2,1.0,3,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,2,-1.0,0.2727272727272727,-0.5,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.2941176470588236,0.9999999999999996,1.0,0,0,0.11111111111111094,0.25,1.0,-1.0,-1.0,3,2,4,4,1,5,-1.0,6,-1.0,-1.0,4,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,1,1.0,2,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,2,-1.0,0.2727272727272727,0.5,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-1.0,0.9999999999999996,1.0,3,0,-0.11111111111111116,-0.25,1.0,-1.0,-1.0,3,4,4,4,2,0,-1.0,5,-1.0,-1.0,4,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,2,1.0,3,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,0.09090909090909083,-1.0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
-1.0,0.9999999999999996,1.0,0,0,-0.11111111111111116,0.75,1.0,-1.0,-1.0,3,2,4,4,4,0,-1.0,6,-1.0,-1.0,0,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,3,1.0,3,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,-0.4545454545454546,1.0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.2941176470588236,0.9999999999999996,1.0,0,1,0.11111111111111094,0.25,1.0,-1.0,-1.0,3,4,2,1,1,2,-1.0,3,-1.0,-1.0,4,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,3,1.0,3,1.0,1.0,5,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,2,-1.0,0.6363636363636365,0.0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.5294117647058825,0.9999999999999996,1.0,3,0,0.11111111111111094,0.0,1.0,-1.0,-1.0,3,4,2,4,4,6,-1.0,6,-1.0,-1.0,2,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,5,1.0,0,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,-0.6363636363636365,0.5,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-1.0,0.9999999999999996,1.0,3,0,0.33333333333333304,0.0,1.0,-1.0,-1.0,3,4,2,4,4,6,-1.0,6,-1.0,-1.0,4,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,3,1.0,-1.0,5,1.0,2,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,2,-1.0,-0.09090909090909105,0.5,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
-0.5294117647058825,0.9999999999999996,1.0,0,0,0.11111111111111094,0.5,1.0,-1.0,-1.0,3,4,4,4,2,1,-1.0,6,-1.0,-1.0,4,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,2,1.0,-1.0,2,1.0,3,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,4,-1.0,0.2727272727272727,-1.0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
-0.6470588235294118,0.9999999999999996,1.0,3,0,0.33333333333333304,0.75,0.43478260869564167,-1.0,-1.0,2,4,4,4,4,6,-1.0,6,-1.0,-1.0,2,1.0000000000000004,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,2,1.0,-1.0,2,0.23456790123456983,3,1.0,1.0,5,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,0,-1.0,-0.09090909090909105,-0.5,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
